original address,latitude,longitude
"450 EAST ROMIE LANE, SALINAS, CA",36.6591,-121.646297
"1000 GREENLEY ROAD, SONORA, CA",37.977798,-120.371497
"975 S FAIRMONT AVENUE, LODI, CA",38.121858,-121.286652
"207 WEST LEGION ROAD, BRAWLEY, CA",32.9581288,-115.553879
"101 CITY DRIVE SOUTH, ORANGE, CA",33.7879754,-117.8902638
"309 W BEVERLY BLVD, MONTEBELLO, CA",34.015015,-118.100636
"3330 LOMITA BLVD, TORRANCE, CA",33.8110984,-118.3432401
"2170 SOUTH AVENUE, SOUTH LAKE TAHO, CA",38.911609,-119.9976
"4101 TORRANCE BLVD, TORRANCE, CA",33.83891,-118.356773
"351 S PATTERSON AVE, SANTA BARBARA, CA",34.433434,-119.810389
"869 CHERRY AVENUE, TULARE, CA",36.2200761,-119.3376447
"250 BON AIR ROAD, PO BOX 8010, GREENBRAE, CA",37.9474787,-122.5367661
"1200 B  GALE WILSON BLVD, FAIRFIELD, CA",38.26174,-122.04662
"1200 N STATE ST, LOS ANGELES, CA",34.059775,-118.210087
"1000 W CARSON ST, TORRANCE, CA",33.8304264,-118.2940221
"9449 SAN FERNANDO RD, SUN VALLEY, CA",34.2401849,-118.396317
"2425 SAMARITAN DRIVE, SAN JOSE, CA",37.2515326,-121.9468415
"210 W  SAN BERNARDINO ROAD, COVINA, CA",34.088021,-117.893412
"501 PETALUMA AVE, SEBASTOPOL, CA",38.397108,-122.81924
"1117 EAST DEVONSHIRE, HEMET, CA",33.751173,-116.9602756
"11500 BROOKSHIRE AVENUE, DOWNEY, CA",33.935296,-118.130298
"147 N BRENT ST, VENTURA, CA",34.274589,-119.258124
"400 WEST PUEBLO, SANTA BARBARA, CA",34.4294427,-119.7231114
"1191 PHELPS AVENUE, COALINGA, CA",36.1514957,-120.3408435
"845 JACKSON ST, SAN FRANCISCO, CA",37.7956926,-122.4092984
"25825 SOUTH VERMONT AVENUE, HARBOR CITY, CA",33.7889915,-118.2940069
"1650 CREEKSIDE DRIVE, FOLSOM, CA",38.670394,-121.145523
"800 E WASHINGTON BLVD, CRESCENT CITY, CA",41.774508,-124.193996
"250 NORTH FIRST STREET, BLYTHE, CA",33.613053,-114.595112
"10666 NORTH TORREY PINES ROAD, LA JOLLA, CA",32.896302,-117.242616
"2025 MORSE AVENUE, SACRAMENTO, CA",38.6000733,-121.3966133
"3033 W ORANGE AVENUE, ANAHEIM, CA",33.8255709,-117.994929
"199 EAST WEBSTER ST, COLUSA, CA",39.2073181,-122.0002602
"624 E ELDER ST, FALLBROOK, CA",33.380911,-117.244455
"100 W  CALIFORNIA BLVD, PASADENA, CA",34.133639,-118.152753
"300 PASTEUR DRIVE, STANFORD, CA",37.4343609,-122.180129
"333 MERCY AVENUE, MERCED, CA",37.339977,-120.4672958
"1081 NORTH CHINA LAKE BLVD, RIDGECREST, CA",35.64086,-117.671187
"505 PARNASSUS AVE, BOX 0296, SAN FRANCISCO, CA",37.7749295,-122.4194155
"2615 CHESTER AVENUE, BAKERSFIELD, CA",35.383376,-119.019695
"450 STANYAN ST, SAN FRANCISCO, CA",37.7739904,-122.4544941
"1441 FLORIDA AVENUE, MODESTO, CA",37.665397,-120.997426
"1145 W REDONDO BEACH BLVD, GARDENA, CA",33.893071,-118.29506
"1225 WILSHIRE BOULEVARD, LOS ANGELES, CA",34.053355,-118.265582
"7300 MEDICAL CENTER DR, WEST HILLS, CA",34.2028489,-118.629622
"2801 ATLANTIC AVE, LONG BEACH, CA",33.807109,-118.18506
"20103 LAKE CHABOT ROAD, CASTRO VALLEY, CA",37.6982393,-122.0872981
"2755 HERNDON AVE, CLOVIS, CA",36.8375637,-119.6604687
"2540 EAST ST, CONCORD, CA",37.9837249,-122.0347814
"11815 EDUCATION STREET, AUBURN, CA",38.945136,-121.101869
"2131 W 3RD ST, LOS ANGELES, CA",34.063893,-118.27347
"354 SANTA FE DRIVE, ENCINITAS, CA",33.0361833,-117.284868
"1010 MURRAY ST, SAN LUIS OBISPO, CA",35.291881,-120.666355
"99 MONTECILLO RD, SAN RAFAEL, CA",38.0058422,-122.5549215
"27400 HESPERIAN BLVD, HAYWARD, CA",37.630579,-122.095024
"4647 ZION AVE, SAN DIEGO, CA",32.7919273,-117.094986
"6501 COYLE AVE, CARMICHAEL, CA",38.669555,-121.313778
"15248 11TH ST, VICTORVILLE, CA",34.5285588,-117.2930467
"3901 LONE TREE WAY, ANTIOCH, CA",37.982884,-121.801474
"17772 BEACH BLVD, HUNTINGTON BEAC, CA",33.70364,-117.986656
"520 WEST I ST, LOS BANOS, CA",37.064058,-120.859489
"9542 E ARTESIA BLVD, BELLFLOWER, CA",33.874353,-118.129452
"47-111 MONROE STREET, INDIO, CA",33.6991469,-116.2338585
"2000 SUTTER PLACE, DAVIS, CA",38.562764,-121.7720747
"1150 VETERANS BOULEVARD, REDWOOD CITY, CA",37.4889742,-122.2232169
"301 VICTORIA STREET, COSTA MESA, CA",33.651829,-117.91198
"26501 AVENUE 140, PORTERVILLE, CA",36.0438839,-118.9803559
"P O BOX 1493, ELDRIDGE, CA",38.348802,-122.510815
"2501 HARBOR BOULEVARD, COSTA MESA, CA",33.6632704,-117.9192681
"215 W JANSS RD, THOUSAND OAKS, CA",34.2077675,-118.8830459
"3751 KATELLA AVENUE, LOS ALAMITOS, CA",33.804412,-118.066646
"1700 COFFEE RD, MODESTO, CA",37.668671,-120.973386
"6041 CADILLAC AVE, LOS ANGELES, CA",34.038683,-118.375157
"27700 MEDICAL CENTER RD, MISSION VIEJO, CA",33.560996,-117.665304
"1250 E ALMOND AVE, MADERA, CA",36.944303,-120.043548
"17100 EUCLID STREET, FOUNTAIN VALLEY, CA",33.714657,-117.933223
"39-000 BOB HOPE DRIVE, RANCHO MIRAGE, CA",33.7428168,-116.4074324
"21530 S PIONEER BLVD, HAWAIIAN GARDEN, CA",33.833562,-118.079405
"7901 WALKER STREET, LA PALMA, CA",33.847533,-118.038414
"3700 E SOUTH ST, LAKEWOOD, CA",33.8599294,-118.148634
"5451 WALNUT AVE, CHINO, CA",34.025614,-117.685828
"1350 W COVINA BLVD, SAN DIMAS, CA",34.097857,-117.834774
"1301 N ROSE DRIVE, PLACENTIA, CA",33.8857452,-117.842795
"7500 HOSPITAL DRIVE, SACRAMENTO, CA",38.4638741,-121.4164535
"250 S GRAND AVE, GLENDORA, CA",34.132885,-117.871207
"2315 STOCKTON BOULEVARD, SACRAMENTO, CA",38.5548444,-121.4562847
"24451 HEALTH CENTER DRIVE, LAGUNA HILLS, CA",33.6088327,-117.7088069
"250 HOSPITAL PARKWAY, SAN JOSE, CA",37.2394614,-121.8003474
"1401 GARCES HIGHWAY, DELANO, CA",35.7621619,-119.238886
"441 N LAKEVIEW AVENUE, ANAHEIM, CA",33.853747,-117.8165088
"2309 ANTONIO AVE, CAMARILLO, CA",34.243587,-119.019918
"41870 GARSTIN DR, BIG BEAR LAKE, CA",34.2460016,-116.8890395
"23845  MCBEAN PKWY, VALENCIA, CA",34.3975523,-118.553301
"8700 BEVERLY BLVD, LOS ANGELES, CA",34.0766385,-118.3795459
"1100 LAS TABLAS RD, TEMPLETON, CA",35.555356,-120.720668
"15615 POMERADO ROAD, POWAY, CA",32.9969733,-117.0560448
"4060 WHITTIER BLVD, LOS ANGELES, CA",34.0239086,-118.1838602
"2231 S WESTERN AVE, LOS ANGELES, CA",34.035556,-118.309616
"4081 E OLYMPIC BLVD, LOS ANGELES, CA",34.019363,-118.186613
"375 LAGUNA HONDA BLVD, SAN FRANCISCO, CA",37.7473599,-122.4591614
"6600 BRUCEVILLE ROAD, SACRAMENTO, CA",38.469584,-121.419468
"5601 DE SOTO, WOODLAND HILLS, CA",34.170993,-118.589741
"9920 TALBERT AVENUE, FOUNTAIN VALLEY, CA",33.7016654,-117.9556573
"1000 NUT TREE ROAD, VACAVILLE, CA",38.355856,-121.95196
"28400 MCCALL B0ULEVARD, SUN CITY, CA",33.7181849,-117.1669013
"10800 MAGNOLIA AVENUE, RIVERSIDE, CA",33.9075175,-117.4687913
"9400 NO NAME UNO, GILROY, CA",37.035599,-121.571089
"6001 NORRIS CANYON ROAD, SAN RAMON, CA",37.775768,-121.958237
"401 BICENTENNIAL WAY, SANTA ROSA, CA",38.471485,-122.726399
"1500 SAN PABLO ST, LOS ANGELES, CA",34.0619299,-118.201565
"2900 EUREKA WAY, REDDING, CA",40.585943,-122.416686
"25500 MEDICAL CENTER DRIVE, MURRIETA, CA",33.5587609,-117.18329
"14850 ROSCOE BLVD, PANORAMA CITY, CA",34.2213934,-118.4566044
"6125 NORTH FRESNO ST, FRESNO, CA",36.825099,-119.78189
"16850 BEAR VALLEY RD, VICTORVILLE, CA",34.4717415,-117.2979109
"2900 CHANTICLEER AVENUE, SANTA CRUZ, CA",36.987693,-121.977463
"7601 EAST IMPERIAL HIGHWAY, DOWNEY, CA",33.9291014,-118.1579978
"1011 BALDWIN PARK BLVD, BALDWIN PARK, CA",34.065377,-117.985884
"3001 SILLECT AVENUE, BAKERSFIELD, CA",35.3850581,-119.0399161
"1421 OAKDALE ROAD, MODESTO, CA",37.6647695,-120.9583182
"1720 TERMINO AVENUE, LONG BEACH, CA",33.7882433,-118.1456258
"15 EAST AUDUBON DRIVE, FRESNO, CA",36.859923,-119.788578
"9080 COLIMA RD, WHITTIER, CA",33.9502712,-118.0040225
"900 S ATLANTIC BLVD, MONTEREY PARK, CA",34.049232,-118.138438
"525 N GARFIELD AVE, MONTEREY PARK, CA",34.0676,-118.1229064
"1701 SANTA ANITA AVE, SOUTH EL MONTE, CA",34.047766,-118.043436
"555 EAST HARDY STREET, INGLEWOOD, CA",33.950764,-118.348279
"4650 LINCOLN BLVD, MARINA DEL REY, CA",33.982191,-118.439122
"5900 WEST OLYMPIC BOULEVARD, LOS ANGELES, CA",34.0572315,-118.3602525
"1025 S ANAHEIM BLVD, ANAHEIM, CA",33.8198161,-117.9090227
"2601 E CHAPMAN AVE, ORANGE, CA",33.788731,-117.82639
"1001 NORTH TUSTIN AVENUE, SANTA ANA, CA",33.7532275,-117.8341846
"2701 S BRISTOL ST, SANTA ANA, CA",33.7111236,-117.88527
"1777 WEST YOSEMITE AVE, MANTECA, CA",37.7974861,-121.2448817
"3828 DELMAS TERRACE, CULVER CITY, CA",34.023219,-118.39693
"4929 VAN NUYS BLVD, SHERMAN OAKS, CA",34.16028,-118.449476
"6655 ALVARADO ROAD, SAN DIEGO, CA",32.776291,-117.0573
"5000 SAN BERNARDINO ST, MONTCLAIR, CA",34.078605,-117.695817
"4501 SAND CREEK ROAD, ANTIOCH, CA",37.951856,-121.777041
"18321 CLARK STREET, TARZANA, CA",34.170674,-118.532001
"1711 WEST TEMPLE STREET, LOS ANGELES, CA",34.0686914,-118.2631604
"1100 BUTTE ST, REDDING, CA",40.5853178,-122.387025
"27300 IRIS AVENUE, MORENO VALLEY, CA",33.897404,-117.186026
"455 PLUMAS BLVD, YUBA CITY, CA",39.131605,-121.612956
"3350 W BALL ROAD, ANAHEIM, CA",33.81559,-118.007042
"16250 SAND CANYON AVENUE, IRVINE, CA",33.6627002,-117.7727022
"28062 BAXTER ROAD, MURRIETA, CA",33.614781,-117.169182
"1801 16TH STREET, GREELEY, CO",40.414806,-104.7089
"1950 MOUNTAIN VIEW AVENUE, LONGMONT, CO",40.1813387,-105.1276916
"1600 PRAIRIE CENTER PARKWAY, BRIGHTON, CO",39.9645491,-104.7685472
"800 S 3RD ST, MONTROSE, CO",38.480112,-107.868883
"106 BLANCA AVE, ALAMOSA, CO",37.4715002,-105.8835027
"8300 W 38TH AVE, WHEAT RIDGE, CO",39.7679321,-105.0895339
"1024 S LEMAY AVE, FORT COLLINS, CO",40.573154,-105.057414
"777 BANNOCK ST, DENVER, CO",39.7277853,-104.9912632
"1008 MINNEQUA AVE, PUEBLO, CO",38.234211,-104.622919
"1010 THREE SPRINGS BLVD, DURANGO, CO",37.2362856,-107.8257776
"1719 E 19TH AVE, DENVER, CO",39.746153,-104.966819
"11600 WEST 2ND PLACE, LAKEWOOD, CO",39.7171216,-105.128737
"1338 PHAY AVE, CANON CITY, CO",38.4556828,-105.2302138
"400 W 16TH STREET, PUEBLO, CO",38.281835,-104.612558
"1400 E BOULDER ST, COLORADO SPRING, CO",38.8391205,-104.799115
"2635 N 7TH STREET, GRAND JUNCTION, CO",39.090822,-108.563747
"12605 EAST 16TH AVENUE, AURORA, CO",39.7423359,-104.8415582
"1100 BALSAM AVENUE, BOULDER, CO",40.026148,-105.283906
"1835 FRANKLIN ST, DENVER, CO",39.7460056,-104.9690877
"2000 BOISE AVE, LOVELAND, CO",40.413196,-105.051393
"2222 N NEVADA AVE, COLORADO SPRING, CO",38.86559,-104.821819
"4567 E 9TH AVENUE, DENVER, CO",39.732308,-104.933961
"501 E HAMPDEN AVENUE, ENGLEWOOD, CO",39.653995,-104.981157
"1100 CARSON AVENUE, LA JUNTA, CO",37.9789099,-103.5487219
"602 N 6TH W ST, CHEYENNE WELLS, CO",38.8257206,-102.3555888
"1000 LINCOLN ST, FORT MORGAN, CO",40.2604026,-103.7957843
"1024 CENTRAL PARK DR, STEAMBOAT SPRIN, CO",40.463779,-106.814226
"2021 N 12TH ST, GRAND JUNCTION, CO",39.08593,-108.553571
"2525 S DOWNING ST, DENVER, CO",39.670053,-104.9748989
"9191 GRANT ST, THORNTON, CO",39.8643519,-104.9847487
"1501 E 3RD STREET, DELTA, CO",38.7453999,-108.047
"1906 BLAKE AVE, GLENWOOD SPRING, CO",39.532431,-107.321578
"615 FAIRHURST ST, STERLING, CO",40.612444,-103.220632
"181 W MEADOW DRIVE, VAIL, CO",39.643408,-106.382194
"1501 S POTOMAC ST, AURORA, CO",39.6901719,-104.832374
"100 HEALTH PARK DRIVE, LOUISVILLE, CO",39.9519684,-105.151571
"2551 W 84TH AVENUE, WESTMINSTER, CO",39.849601,-105.018246
"10101 RIDGE GATE PARKWAY, LONE TREE, CO",39.529099,-104.871212
"7700 S BROADWAY, LITTLETON, CO",39.5762884,-104.986104
"9395 CROWN CREST BLVD, PARKER, CO",39.548811,-104.771193
"200 EXEMPLA CIRCLE, LAFAYETTE, CO",39.9704285,-105.0866128
"575 RIVERGATE LANE, DURANGO, CO",37.24786,-107.870713
"340 PEAK ONE DRIVE, FRISCO, CO",39.5693527,-106.0777299
"2500 ROCKY MOUNTAIN AVENUE, LOVELAND, CO",40.415485,-104.9980339
"11650 W 2ND PLACE, LAKEWOOD, CO",39.7172715,-105.1292602
"1450 CHAPEL ST, NEW HAVEN, CT",41.310295,-72.943552
"114 WOODLAND STREET, HARTFORD, CT",41.7750713,-72.6994064
"320 POMFRET STREET, PUTNAM, CT",41.9092044,-71.914523
"50 HOSPITAL HILL ROAD, PO BOX 789, SHARON, CT",41.8813657,-73.4837294
"64 ROBBINS ST, WATERBURY, CT",41.559586,-73.059406
"30 SHELBURNE ROAD, STAMFORD, CT",41.0556165,-73.5539019
"365 MONTAUK AVE, NEW LONDON, CT",41.3372169,-72.1037995
"201 CHESTNUT HILL RD, STAFFORD SPRING, CT",41.9776168,-72.3912725
"267 GRANT STREET, BRIDGEPORT, CT",41.1888099,-73.1664495
"540 LITCHFIELD ST, TORRINGTON, CT",41.7915265,-73.1338228
"31 UNION ST, ROCKVILLE, CT",41.8670796,-72.4505566
"21 ELM ST, NEW MILFORD, CT",41.5807891,-73.4100136
"56 FRANKLIN ST, WATERBURY, CT",41.5524055,-73.0355401
"435 LEWIS AVE, MERIDEN, CT",41.548744,-72.8014819
"5 PERRYRIDGE RD, GREENWICH, CT",41.034308,-73.630196
"300 SEASIDE AVENUE, MILFORD, CT",41.216457,-73.065254
"28 CRESCENT ST, MIDDLETOWN, CT",41.5547865,-72.6481254
"112 MANSFIELD AVE, WILLIMANTIC, CT",41.7162224,-72.2239934
"20 YORK ST, NEW HAVEN, CT",41.3039833,-72.9349719
"326 WASHINGTON ST, NORWICH, CT",41.543008,-72.0879851
"80 SEYMOUR STREET, HARTFORD, CT",41.7541241,-72.6792679
"71 HAYNES ST, MANCHESTER, CT",41.781851,-72.525909
"2800 MAIN ST, BRIDGEPORT, CT",41.2004888,-73.2028075
"BREWSTER RD, BRISTOL, CT",41.6758208,-72.9314067
"130 DIVISION ST, DERBY, CT",41.3350257,-73.0886422
"24 HOSPITAL AVE, DANBURY, CT",41.4047413,-73.4473914
"24 STEVENS STREET, NORWALK, CT",41.1114744,-73.4200993
"100 GRAND STREET, NEW BRITAIN, CT",41.661065,-72.786708
"263 FARMINGTON AVE, FARMINGTON, CT",41.735454,-72.794895
"22 MASONIC AVE, WALLINGFORD, CT",41.4628121,-72.8364962
"1 ABRAHMS BOULEVARD, WEST HARTFORD, CT",41.802627,-72.728296
"4755 OGLETOWN-STANTON ROAD, NEWARK, DE",39.6879981,-75.6695783
"7TH AND CLAYTON STS, WILMINGTON, DE",39.7495353,-75.5666186
"640 S STATE STREET, DOVER, DE",39.151349,-75.52309
"801 MIDDLEFORD RD, SEAFORD, DE",38.6423096,-75.6065966
"424 SAVANNAH RD, LEWES, DE",38.7715933,-75.1421044
"21 WEST CLARKE AVENUE, MILFORD, DE",38.9074219,-75.432779
"900 23RD ST NW, WASHINGTON, DC",38.9010559,-77.050792
"2041 GEORGIA AVE NW, WASHINGTON, DC",38.9177,-77.021928
"3800 RESERVOIR RD, WASHINGTON, DC",38.9122146,-77.0758758
"5255 LOUGHBORO RD NW, WASHINGTON, DC",38.9357649,-77.1090904
"1150 VARNUM ST NE, WASHINGTON, DC",38.943966,-76.990402
"1310 SOUTHERN AVENUE  SE, WASHINGTON, DC",38.835044,-76.983883
"110 IRVING ST NW, WASHINGTON, DC",38.9294418,-77.0147304
"655 W 8TH ST, JACKSONVILLE, FL",30.349134,-81.663906
"2815 S SEACREST BLVD, BOYNTON BEACH, FL",26.5047866,-80.0697937
"1414 S KUHL AVE, ORLANDO, FL",28.5251658,-81.3772926
"601 E ROLLINS ST, ORLANDO, FL",28.576116,-81.3700834
"8900 N KENDALL DR, MIAMI, FL",25.6830894,-80.3403778
"1400 NW 12TH AVE, MIAMI, FL",25.788459,-80.216442
"2776 CLEVELAND AVE, FORT MYERS, FL",26.628493,-81.874228
"401 PALMETTO ST, NEW SMYRNA BEAC, FL",29.0216849,-80.9224723
"303 N CLYDE MORRIS BLVD, DAYTONA BEACH, FL",29.201172,-81.058278
"350 7TH ST N, NAPLES, FL",26.1505307,-81.7991895
"1350 S HICKORY ST, MELBOURNE, FL",28.0877074,-80.6135722
"1611 NW 12TH AVE, MIAMI, FL",25.791434,-80.212504
"502 HIGHLAND BLVD, INVERNESS, FL",28.833633,-82.335609
"5151 N 9TH AVE, PENSACOLA, FL",30.4765,-87.212192
"615 N BONITA AVE, PANAMA CITY, FL",30.15963,-85.648179
"951 N WASHINGTON AVE, TITUSVILLE, FL",28.630506,-80.824367
"1100 NW 95TH ST, MIAMI, FL",25.8616599,-80.2139791
"10000 W COLONIAL DR, OCOEE, FL",28.549167,-81.527463
"701 6TH ST S, SAINT PETERSBUR, FL",27.763319,-82.6432518
"4300 ALTON RD, MIAMI BEACH, FL",25.8131684,-80.1399623
"206 2ND ST E, BRADENTON, FL",27.4972173,-82.5622712
"3501 JOHNSON ST, HOLLYWOOD, FL",26.01867,-80.179815
"1600 S ANDREWS AVE, FORT LAUDERDALE, FL",26.102816,-80.1424532
"1 SHIRCLIFF WAY, JACKSONVILLE, FL",30.3083496,-81.6891859
"601 MAIN STREET, DUNEDIN, FL",28.0159341,-82.7819609
"200 SE HOSPITAL AVE, STUART, FL",27.198374,-80.2430571
"701 W PLYMOUTH AVE, DELAND, FL",29.0426265,-81.31635
"7050 GALL BLVD, ZEPHYRHILLS, FL",28.2597977,-82.1880214
"809 E MARION AVE, PUNTA GORDA, FL",26.940421,-82.040942
"14114 ALABAMA ST, JAY, FL",30.950148,-87.150953
"3600 S HIGHLANDS AVE, SEBRING, FL",27.46703,-81.433032
"1475 W 49TH ST, HIALEAH, FL",25.868555,-80.312223
"1900 DON WICKHAM DR, CLERMONT, FL",28.5513964,-81.7212028
"200 AVE F NE, WINTER HAVEN, FL",28.027677,-81.724656
"651 E 25TH ST, HIALEAH, FL",25.845635,-80.268559
"2190 HWY 85 N, NICEVILLE, FL",30.534934,-86.496284
"1395 S PINELLAS AVE, TARPON SPRINGS, FL",28.1332097,-82.7583887
"1000 WATERMAN WAY, TAVARES, FL",28.8250721,-81.7112699
"3663 S MIAMI AVE, MIAMI, FL",25.7406654,-80.2124435
"1500 SW 1ST AVE, OCALA, FL",29.175936,-82.138975
"6600 MADISON STREET, NEW PORT RICHEY, FL",28.254315,-82.714474
"1200 7TH AVENUE NORTH, SAINT PETERSBUR, FL",27.780876,-82.651258
"301 MEMORIAL MEDICAL PARKWAY, DAYTONA BEACH, FL",29.2433297,-81.1075955
"7171 NORTH DALE MABRY, TAMPA, FL",28.014192,-82.504462
"540 THE RIALTO, VENICE, FL",27.090431,-82.44499
"17240 CORTEZ BLVD, BROOKSVILLE, FL",28.539055,-82.441934
"1055 SAXON BLVD, ORANGE CITY, FL",28.914028,-81.284804
"4725 N FEDERAL HWY, FORT LAUDERDALE, FL",26.187115,-80.119415
"3001 W MARTIN LUTHER KING JR BLVD, TAMPA, FL",27.981583,-82.49152
"5959 NW 7TH ST, MIAMI, FL",25.778391,-80.29358
"2500 HARBOR BLVD, PORT CHARLOTTE, FL",26.9890508,-82.0955944
"5301 S CONGRESS AVE, ATLANTIS, FL",26.598054,-80.092706
"4413 US HWY 331 S, DEFUNIAK SPRING, FL",30.8225036,-86.2179274
"600 E DIXIE AVE, LEESBURG, FL",28.806591,-81.8690612
"201 E SAMPLE RD, POMPANO BEACH, FL",26.276232,-80.122198
"1700 S TAMIAMI TRL, SARASOTA, FL",27.318269,-82.531404
"800 PRUDENTIAL DR, JACKSONVILLE, FL",30.315246,-81.663984
"400 HEALTH PARK BLVD, SAINT AUGUSTINE, FL",29.8624369,-81.31814
"110 LONGWOOD AVE, ROCKLEDGE, FL",28.335224,-80.723195
"1000 W MORENO ST, PENSACOLA, FL",30.430655,-87.231908
"410 S 11TH ST, LAKE WALES, FL",27.895852,-81.565518
"368 NE FRANKLIN ST, LAKE CITY, FL",30.1934537,-82.6326789
"1000 36TH ST, VERO BEACH, FL",27.658316,-80.393069
"333 N BYRON BUTLER PKWY, PERRY, FL",30.1201475,-83.5930863
"1500 LEE BLVD, LEHIGH ACRES, FL",26.615633,-81.659455
"4200 SUN N' LAKE BLVD, SEBRING, FL",27.495592,-81.440907
"700 WEST OAK STREET, KISSIMMEE, FL",28.299464,-81.410206
"1600 SW ARCHER RD, GAINESVILLE, FL",29.641548,-82.348444
"1350 13TH AVE S, JACKSONVILLE BE, FL",30.2744894,-81.4007084
"60 MEMORIAL MEDICAL PKWY, PALM COAST, FL",29.475928,-81.189501
"2200 OSPREY BLVD, BARTOW, FL",27.9179801,-81.8440247
"151 REDSTONE AVE SE, CRESTVIEW, FL",30.735398,-86.561707
"6002 BERRYHILL RD, MILTON, FL",30.6326024,-87.0681124
"975 BAPTIST WAY, HOMESTEAD, FL",25.4797705,-80.430274
"1501 PASADENA AVE SOUTH, SAINT PETERSBUR, FL",27.7521427,-82.7395117
"300 PINELLAS ST, CLEARWATER, FL",27.9518651,-82.8038248
"1 TAMPA GENERAL CIRCLE, TAMPA, FL",27.9375238,-82.4592509
"39200 HOOKER HWY, BELLE GLADE, FL",26.723992,-80.671271
"20900 BISCAYNE BLVD, AVENTURA, FL",25.96994,-80.14533
"301 N ALEXANDER ST, PLANT CITY, FL",28.015632,-82.138996
"1300 MICCOSUKEE RD, TALLAHASSEE, FL",30.4556062,-84.2623611
"40100 US HWY 27 N, DAVENPORT, FL",28.181225,-81.6421249
"125 SW 7TH ST, WILLISTON, FL",29.383637,-82.454997
"1250 S 18TH ST, FERNANDINA BEAC, FL",30.651184,-81.4492269
"4250 HOSPITAL DR, MARIANNA, FL",30.786751,-85.241891
"5900 COLLEGE ROAD, KEY WEST, FL",24.5807639,-81.742333
"4500 SAN PABLO RD, JACKSONVILLE, FL",30.263886,-81.4428306
"6200 SW 73RD ST, SOUTH MIAMI, FL",25.7032786,-80.2939055
"340 NW COMMERCE DR, LAKE CITY, FL",30.1839838,-82.6863478
"1324 LAKELAND HILLS BLVD, LAKELAND, FL",28.0617228,-81.9530449
"1401 W SEMINOLE BLVD, SANFORD, FL",28.8161116,-81.2835058
"5731 BEE RIDGE RD, SARASOTA, FL",27.301873,-82.454281
"401 NW 42ND AVE, PLANTATION, FL",26.126466,-80.205193
"800 MEADOWS RD, BOCA RATON, FL",26.358767,-80.101737
"3100 E FLETCHER AVE, TAMPA, FL",28.071108,-82.423423
"900 N ROBERT AVE, ARCADIA, FL",27.227388,-81.8510769
"3360 BURNS RD, PALM BEACH GARD, FL",26.830198,-80.085783
"701 W COCOA BEACH CAUSEWAY, COCOA BEACH, FL",28.3600539,-80.6230916
"3625 UNIVERSITY BLVD S, JACKSONVILLE, FL",30.287926,-81.601035
"6500 38TH AVE N, SAINT PETERSBUR, FL",27.805409,-82.726936
"7031 SW 62ND AVE, SOUTH MIAMI, FL",25.705576,-80.2931119
"3100 DOUGLAS RD, CORAL GABLES, FL",25.744624,-80.254649
"2001 W 68TH ST, HIALEAH, FL",25.884749,-80.329085
"2801 N STATE RD 7, MARGATE, FL",26.2625923,-80.2029204
"9330 SR 54, TRINITY, FL",28.2038066,-82.660035
"6401 N FEDERAL HWY, FORT LAUDERDALE, FL",26.206438,-80.110864
"6500 NEWBERRY RD, GAINESVILLE, FL",29.660838,-82.411714
"2901 SWANN AVE, TAMPA, FL",27.9375829,-82.4893255
"11750 BIRD RD, MIAMI, FL",25.731951,-80.3858015
"13100 FT KING ROAD, DADE CITY, FL",28.348055,-82.199629
"1431 SW 1ST AVE, OCALA, FL",29.1746408,-82.1377895
"2020 59TH ST W, BRADENTON, FL",27.482132,-82.621257
"13695 US HWY 1, SEBASTIAN, FL",27.8435949,-80.4884893
"13681 DOCTOR'S WAY, FORT MYERS, FL",26.543095,-81.850706
"1000 MAR-WALT DR, FORT WALTON BEA, FL",30.454478,-86.633621
"7201 N UNIVERSITY DR, TAMARAC, FL",26.212128,-80.254401
"2001 KINGSLEY AVE, ORANGE PARK, FL",30.166333,-81.737949
"8201 W BROWARD BLVD, PLANTATION, FL",26.123543,-80.259512
"7800 SHERIDAN ST, PEMBROKE PINES, FL",26.029515,-80.246066
"8383 N DAVIS HWY, PENSACOLA, FL",30.516238,-87.218563
"611 ZEAGLER DR, PALATKA, FL",29.644807,-81.694311
"2201 45TH ST, WEST PALM BEACH, FL",26.7590225,-80.0888411
"21298 OLEAN BLVD, PORT CHARLOTTE, FL",26.9888405,-82.0987701
"6000 49TH STREET N, SAINT PETERSBUR, FL",27.8254489,-82.7012201
"2323 9TH AVE N, SAINT PETERSBUR, FL",27.7810801,-82.6645652
"449 W 23RD ST, PANAMA CITY, FL",30.186569,-85.665132
"119 OAKFIELD DR, BRANDON, FL",27.932589,-82.28759
"636 DEL PRADO BLVD, CAPE CORAL, FL",26.6395064,-81.9414287
"1700 S 23RD ST, FORT PIERCE, FL",27.433917,-80.343496
"201 14TH ST SW, LARGO, FL",27.9153067,-82.8040624
"6201 N SUNCOAST BLVD, CRYSTAL RIVER, FL",28.951689,-82.6234319
"1796 HWY 441 NORTH, OKEECHOBEE, FL",27.259828,-80.828549
"1210 S OLD DIXIE HWY, JUPITER, FL",26.9213839,-80.0970753
"2626 CAPITAL MEDICAL BLVD, TALLAHASSEE, FL",30.476156,-84.231402
"6001 WEBB RD, TAMPA, FL",28.002367,-82.5730899
"14000 FIVAY ROAD, HUDSON, FL",28.3612813,-82.6888277
